,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
14:29:09,26/01/16,14:29:09, 20,DESCENT,AIR,  52.9,  53.0,,18447.58, 3863.5,355.00,, 0.977,-0.031, -0.0117,-1910, 704.0,,257.34, 110.2015, 33.9885,,ZLXY,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -2.50, 0.2, 0.2, 0.0, 0.2, 401.00, 404.00, 59222,14:29:09,26/01/16
14:29:10,26/01/16,14:29:09, 20,DESCENT,AIR,  53.3,  53.4,,18411.58, 3863.5,355.00,, 0.977,-0.031, -0.0156,-1913, 704.0,,257.34, 110.1995, 33.9882,,, 29.00,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.2, 0.0, 0.0, 0.2, 402.00, 405.00,,14:29:09,26/01/16
14:29:11,26/01/16,14:29:09, 20,DESCENT,AIR,  53.8,  53.8,,18379.58, 3833.5,355.00,, 0.965,-0.027, -0.0156,-1955, 704.0,,256.99, 110.1975, 33.9878,ZSNT,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -2.50, 0.2, 0.0, 0.0, 0.2, 403.00, 407.00, 59222,14:29:09,26/01/16
14:29:12,26/01/16,14:29:09, 20,DESCENT,AIR,  54.0,  54.1,,18351.58, 3833.5,355.00,, 0.977,-0.027, -0.0195,-1904, 704.0, -0.615,256.99, 110.1955, 33.9874,,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,, 0.2, 0.0, 0.0, 0.2, 404.00, 408.00,,14:29:09,26/01/16
14:29:13,26/01/16,14:29:13, 20,DESCENT,AIR,  54.4,  54.4,,18319.58, 3827.0,355.00,, 0.977,-0.027, -0.0156,-1870, 704.0,,256.99, 110.1935, 33.9870,,ZLXY,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -2.50, 0.2, 0.0, 0.0, 0.2, 405.00, 408.00, 59222,14:29:13,26/01/16
14:29:14,26/01/16,14:29:13, 20,DESCENT,AIR,  54.5,  54.5,,18283.58, 3827.0,355.00,, 0.977,-0.027, -0.0156,-1926, 704.0,,256.99, 110.1915, 33.9866,,, 29.00,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.2, 0.0, 0.0, 0.2, 406.00, 409.00,,14:29:13,26/01/16
14:29:15,26/01/16,14:29:13, 20,DESCENT,AIR,  54.5,  54.5,,18251.58, 3819.5,355.00,, 0.977,-0.027, -0.0195,-1964, 704.0,,256.99, 110.1895, 33.9862,ZSNT,,,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -2.25, 0.2, 0.0, 0.0, 0.4, 407.00, 410.00, 59222,14:29:13,26/01/16
14:29:16,26/01/16,14:29:13, 20,DESCENT,AIR,  54.5,  54.5,,18223.58, 3819.5,355.00,, 0.965,-0.027, -0.0195,-1910, 704.0, -0.615,256.99, 110.1876, 33.9859,,,,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,  90,  90,,   0,, 0.2, 0.0, 0.0, 0.4, 407.00, 410.00,,14:29:13,26/01/16
14:29:17,26/01/16,14:29:17, 20,DESCENT,AIR,  54.5,  54.5,,18191.58, 3845.5,355.00,, 0.977,-0.027, -0.0156,-1873, 704.0,,256.99, 110.1856, 33.9855,,ZLXY,,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -2.00, 0.2, 0.0, 0.0, 0.4, 407.00, 410.00, 59222,14:29:17,26/01/16
14:29:18,26/01/16,14:29:17, 20,DESCENT,AIR,  54.5,  54.5,,18155.58, 3845.5,355.00,, 0.965,-0.027, -0.0156,-1928, 704.0,,256.99, 110.1836, 33.9851,,, 29.00,260.16,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.2, 0.0, 0.0, 0.4, 408.00, 411.00,,14:29:17,26/01/16
14:29:19,26/01/16,14:29:17, 20,DESCENT,AIR,  54.5,  54.5,,18127.58, 3824.0,355.00,, 0.965,-0.027, -0.0156,-1926, 704.0,,256.99, 110.1816, 33.9847,ZSNT,,,260.16,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -2.00, 0.2, 0.0, 0.0, 0.4, 409.00, 411.00, 59222,14:29:17,26/01/16
14:29:20,26/01/16,14:29:17, 20,DESCENT,AIR,  54.5,  54.5,,18091.58, 3824.0,355.00,, 0.965,-0.027, -0.0156,-1924, 704.0, -0.615,256.99, 110.1796, 33.9843,,,,260.16,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.2, 0.0, 0.0, 0.4, 409.00, 412.00,,14:29:17,26/01/16
14:29:21,26/01/16,14:29:21, 20,DESCENT,AIR,  54.5,  54.6,,18059.58, 3821.5,355.00,, 0.965,-0.027, -0.0195,-1962, 704.0,,256.99, 110.1776, 33.9840,,ZLXY,,260.16,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -1.75, 0.2, 0.0, 0.0, 0.4, 410.00, 413.00, 59222,14:29:21,26/01/16
14:29:22,26/01/16,14:29:21, 20,DESCENT,AIR,  54.4,  54.4,,18023.58, 3821.5,355.00,, 0.965,-0.027, -0.0195,-1988, 704.0,,256.99, 110.1756, 33.9836,,, 29.00,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.2, 0.0, 0.0, 0.4, 410.00, 412.00,,14:29:21,26/01/16
14:29:23,26/01/16,14:29:21, 20,DESCENT,AIR,  54.0,  53.9,,17991.58, 3810.0,355.00,, 0.984,-0.027, -0.0234,-2005, 704.0,,256.99, 110.1736, 33.9832,ZSNT,,,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  44,  44,  0.00,  90,  90,,   0, -1.50, 0.2, 0.0, 0.0, 0.4, 408.00, 411.00, 59222,14:29:21,26/01/16
14:29:24,26/01/16,14:29:21, 20,DESCENT,AIR,  53.6,  53.6,,17959.58, 3810.0,355.00,, 0.977,-0.027, -0.0156,-1977, 704.0, -0.527,256.99, 110.1717, 33.9828,,,,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,  90,  90,,   0,, 0.4, 0.0, 0.0, 0.4, 407.00, 410.00,,14:29:21,26/01/16
14:29:25,26/01/16,14:29:25, 20,DESCENT,AIR,  53.9,  54.0,,17931.58, 3796.5,354.00,, 1.035,-0.023, -0.0117,-1919, 704.0,,256.99, 110.1697, 33.9824,,ZLXY,,259.45,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  44,  44,  0.00,   0,   0,,   0, -1.25, 0.4, 0.0, 0.0, 0.4, 409.00, 411.00, 59222,14:29:25,26/01/16
14:29:26,26/01/16,14:29:25, 20,DESCENT,AIR,  55.0,  55.3,,17903.58, 3796.5,354.00,, 1.004,-0.027, -0.0156,-1840, 704.0,,256.99, 110.1677, 33.9821,,, 28.00,258.05,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,   0,   0,,   0,, 0.4, 0.0, 0.0, 0.4, 413.00, 416.00,,14:29:25,26/01/16
14:29:27,26/01/16,14:29:25, 20,DESCENT,AIR,  56.5,  56.9,,17875.58, 3766.0,354.00,, 1.023,-0.020, -0.0156,-1787, 704.0,,256.99, 110.1657, 33.9817,ZSNT,,,258.05,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,   0,   0,,   0, -1.25, 0.2, 0.0, 0.0, 0.4, 417.00, 419.00, 59222,14:29:25,26/01/16
14:29:28,26/01/16,14:29:25, 20,DESCENT,AIR,  58.3,  58.5,,17851.58, 3766.0,354.00,, 1.035,-0.016, -0.0234,-1712, 704.0, -0.439,256.99, 110.1637, 33.9813,,,,258.05,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 0.2, 0.0, 0.0, 0.4, 423.00, 424.00,,14:29:25,26/01/16
14:29:29,26/01/16,14:29:29, 20,DESCENT,AIR,  60.5,  60.8,,17827.58, 3793.5,354.00,, 1.016,-0.012, -0.0195,-1622, 704.0,,256.99, 110.1618, 33.9809,,ZLXY,,258.05,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -1.25, 0.4, 0.0, 0.0, 0.4, 429.00, 432.00, 59222,14:29:29,26/01/16
14:29:30,26/01/16,14:29:29, 20,DESCENT,AIR,  62.4,  62.6,,17807.58, 3793.5,354.00,, 1.023,-0.008, -0.0156,-1523, 704.0,,256.99, 110.1598, 33.9805,,, 28.00,258.75,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.4, 0.2, 0.0, 0.4, 435.00, 440.00,,14:29:29,26/01/16
14:29:31,26/01/16,14:29:29, 20,DESCENT,AIR,  63.8,  64.0,,17783.58, 3784.5,354.00,, 1.016,-0.004, -0.0156,-1456, 704.0,,256.99, 110.1578, 33.9802,ZSNT,,,258.75,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -1.25, 0.4, 0.2, 0.0, 0.4, 442.00, 446.00, 59222,14:29:29,26/01/16
14:29:32,26/01/16,14:29:29, 20,DESCENT,AIR,  65.1,  65.5,,17767.58, 3784.5,354.00,, 0.996,-0.004, -0.0273,-1371, 704.0, -0.527,256.99, 110.1558, 33.9798,,,,258.75,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.4, 0.2, 0.0, 0.6, 448.00, 453.00,,14:29:29,26/01/16
14:29:33,26/01/16,14:29:33, 20,DESCENT,AIR,  66.5,  66.8,,17747.58, 3807.5,355.00,, 0.984, 0.000, -0.0156,-1275, 704.0,,256.99, 110.1538, 33.9794,,ZLXY,,258.75,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -1.00, 0.4, 0.2, 0.0, 0.6, 456.00, 460.00, 59222,14:29:33,26/01/16
14:29:34,26/01/16,14:29:33, 20,DESCENT,AIR,  67.4,  67.5,,17727.58, 3807.5,355.00,, 1.004, 0.000, -0.0313,-1250, 704.0,,256.99, 110.1518, 33.9790,,, 27.00,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,  90,   0,,   0,, 0.4, 0.2, 0.0, 0.6, 462.00, 467.00,,14:29:33,26/01/16
14:29:35,26/01/16,14:29:33, 20,DESCENT,AIR,  68.4,  68.5,,17711.58, 3844.5,355.00,, 1.004, 0.012, -0.0156,-1194, 704.0,,256.99, 110.1498, 33.9786,ZSNT,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -1.00, 0.4, 0.2, 0.0, 0.6, 468.00, 473.00, 59222,14:29:33,26/01/16
14:29:36,26/01/16,14:29:33, 20,DESCENT,AIR,  69.1,  69.5,,17687.58, 3844.5,355.00,, 0.977, 0.008, -0.0195,-1196, 704.0, -0.615,256.99, 110.1479, 33.9783,,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.4, 0.2, 0.0, 0.6, 475.00, 480.00,,14:29:33,26/01/16
14:29:37,26/01/16,14:29:37, 20,DESCENT,AIR,  69.6,  69.5,,17675.58, 3818.5,356.00,, 0.984, 0.012, -0.0195,-1158, 704.0,,256.99, 110.1459, 33.9779,,ZLXY,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -1.00, 0.4, 0.2, 0.0, 0.6, 480.00, 485.00, 59203,14:29:37,26/01/16
14:29:38,26/01/16,14:29:37, 20,DESCENT,AIR,  69.3,  69.3,,17659.58, 3818.5,356.00,, 0.984, 0.016, -0.0273,-1053, 704.0,,256.99, 110.1439, 33.9775,,, 27.00,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.4, 0.2, 0.0, 0.6, 481.00, 487.00,,14:29:37,26/01/16
14:29:39,26/01/16,14:29:37, 20,DESCENT,AIR,  69.3,  69.3,,17639.58, 3869.0,356.00,, 0.977, 0.012, -0.0156,-1062, 704.0,,256.99, 110.1419, 33.9771,ZSNT,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -0.75, 0.4, 0.2, 0.0, 0.6, 484.00, 490.00, 59203,14:29:37,26/01/16
14:29:40,26/01/16,14:29:37, 20,DESCENT,AIR,  69.1,  69.1,,17623.58, 3869.0,357.00,, 0.965, 0.012, -0.0156,-1068, 704.0, -0.615,256.99, 110.1399, 33.9767,,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,   0,   0,,   0,, 0.6, 0.2, 0.0, 0.6, 486.00, 492.00,,14:29:37,26/01/16
14:29:41,26/01/16,14:29:41, 20,DESCENT,AIR,  68.8,  68.6,,17607.58, 3848.5,357.00,, 0.965, 0.008, -0.0156,-1032, 704.0,,256.99, 110.1379, 33.9763,,ZLXY,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,  90,,   0, -0.75, 0.6, 0.4, 0.0, 0.6, 487.00, 492.00, 59203,14:29:41,26/01/16
14:29:42,26/01/16,14:29:41, 20,DESCENT,AIR,  68.4,  68.4,,17591.58, 3848.5,357.00,, 0.965, 0.008, -0.0234,-1008, 704.0,,256.99, 110.1359, 33.9760,,, 27.00,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,, 0.6, 0.4, 0.0, 0.6, 487.00, 493.00,,14:29:41,26/01/16
14:29:43,26/01/16,14:29:41, 20,DESCENT,AIR,  68.3,  68.3,,17575.58, 3886.0,357.00,, 0.977, 0.008, -0.0234, -992, 704.0,,256.99, 110.1339, 33.9756,ZSNT,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -0.50, 0.6, 0.2, 0.0, 0.6, 488.00, 494.00, 59203,14:29:41,26/01/16
14:29:44,26/01/16,14:29:41, 20,DESCENT,AIR,  68.1,  68.1,,17555.58, 3886.0,357.00,, 0.965, 0.008, -0.0156,-1021, 704.0, -0.791,256.99, 110.1319, 33.9752,,,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.6, 0.2, 0.0, 0.6, 489.00, 495.00,,14:29:41,26/01/16
14:29:45,26/01/16,14:29:45, 20,DESCENT,AIR,  67.6,  67.6,,17535.58, 3913.5,358.00,, 0.965, 0.008, -0.0273,-1080, 704.0,,256.99, 110.1299, 33.9748,,ZLXY,,260.86,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -0.50, 0.6, 0.2, 0.0, 0.6, 488.00, 494.00, 59203,14:29:45,26/01/16
14:29:46,26/01/16,14:29:45, 20,DESCENT,AIR,  67.3,  67.1,,17523.58, 3913.5,358.00,, 0.965, 0.008, -0.0156,-1041, 704.0,,256.99, 110.1279, 33.9744,,, 26.00,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,   0,  90,,   0,, 0.6, 0.2, 0.0, 0.6, 487.00, 492.00,,14:29:45,26/01/16
14:29:47,26/01/16,14:29:45, 20,DESCENT,AIR,  66.8,  66.6,,17503.58, 3911.0,358.00,, 0.977, 0.000, -0.0156,-1014, 704.0,,256.99, 110.1259, 33.9741,ZSNT,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -0.50, 0.6, 0.2, 0.0, 0.6, 486.00, 492.00, 59203,14:29:45,26/01/16
14:29:48,26/01/16,14:29:45, 20,DESCENT,AIR,  66.3,  66.1,,17487.58, 3911.0,358.00,, 0.965, 0.000, -0.0234,-1036, 704.0, -0.791,256.99, 110.1239, 33.9737,,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,  90,  90,,   0,, 0.6, 0.2, 0.0, 0.6, 484.00, 490.00,,14:29:45,26/01/16
14:29:49,26/01/16,14:29:49, 20,DESCENT,AIR,  65.8,  65.8,,17467.58, 3904.0,358.00,, 0.957, 0.000, -0.0234,-1050, 704.0,,256.99, 110.1219, 33.9733,,ZLXY,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -0.25, 0.6, 0.2, 0.0, 0.6, 483.00, 489.00, 59203,14:29:49,26/01/16
14:29:50,26/01/16,14:29:49, 20,DESCENT,AIR,  65.3,  65.3,,17451.58, 3904.0,358.00,, 0.965,-0.004, -0.0156,-1060, 704.0,,256.99, 110.1199, 33.9729,,, 26.00,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.6, 0.4, 0.0, 0.6, 482.00, 487.00,,14:29:49,26/01/16
14:29:51,26/01/16,14:29:49, 20,DESCENT,AIR,  64.6,  64.6,,17431.58, 3928.0,358.00,, 0.965,-0.004, -0.0117,-1067, 704.0,,256.99, 110.1180, 33.9725,ZSNT,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -0.25, 0.4, 0.4, 0.0, 0.6, 479.00, 484.00, 59203,14:29:49,26/01/16
14:29:52,26/01/16,14:29:49, 20,DESCENT,AIR,  64.0,  63.9,,17411.58, 3928.0,358.00,, 0.965,-0.004, -0.0156,-1111, 704.0, -0.879,256.99, 110.1160, 33.9721,,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.4, 0.4, 0.0, 0.6, 481.00, 486.00,,14:29:49,26/01/16
14:29:53,26/01/16,14:29:53, 20,DESCENT,AIR,  64.0,  63.9,,17395.58, 3941.5,358.00,, 0.965,-0.008, -0.0234,-1101, 704.0,,256.99, 110.1140, 33.9718,,ZLXY,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,  0.00, 0.4, 0.4, 0.0, 0.8, 482.00, 488.00, 59203,14:29:53,26/01/16
14:29:54,26/01/16,14:29:53, 20,DESCENT,AIR,  63.4,  63.4,,17375.58, 3941.5,358.00,, 0.977,-0.008, -0.0234,-1094, 704.0,,256.99, 110.1120, 33.9714,,, 26.00,265.78,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.6, 0.4, 0.0, 0.8, 477.00, 483.00,,14:29:53,26/01/16
14:29:55,26/01/16,14:29:53, 20,DESCENT,AIR,  62.9,  62.9,,17363.58, 3978.5,358.00,, 0.965,-0.008, -0.0195,-1050, 704.0,,257.34, 110.1100, 33.9710,ZSNT,,,265.78,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,   0,  90,,   0,  0.00, 0.6, 0.4, 0.0, 0.8, 474.00, 479.00, 59203,14:29:53,26/01/16
14:29:56,26/01/16,14:29:53, 20,DESCENT,AIR,  62.3,  62.3,,17343.58, 3978.5,358.00,, 0.965,-0.008, -0.0273,-1020, 704.0, -1.143,257.34, 110.1080, 33.9706,,,,265.78,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  44,  44,  0.00,   0,   0,,   0,, 0.6, 0.4, 0.0, 0.8, 471.00, 475.00,,14:29:53,26/01/16
14:29:57,26/01/16,14:29:57, 20,DESCENT,AIR,  61.9,  61.9,,17319.58, 4047.5,358.00,, 0.957,-0.012, -0.0078,-1119, 704.0,,257.34, 110.1060, 33.9703,,ZLXY,,265.78,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  44,  44,  0.00,  90,   0,,   0,  0.00, 0.6, 0.4, 0.0, 0.8, 469.00, 472.00, 59185,14:29:57,26/01/16
14:29:58,26/01/16,14:29:57, 20,DESCENT,AIR,  61.8,  61.9,,17303.58, 4047.5,358.00,, 0.996,-0.012, -0.0117,-1146, 704.0,,257.34, 110.1040, 33.9699,,, 26.00,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.1,  44,  44,  0.00,   0,   0,,   0,, 0.6, 0.4, 0.0, 0.8, 468.00, 472.00,,14:29:57,26/01/16
14:29:59,26/01/16,14:29:57, 20,DESCENT,AIR,  62.3,  62.3,,17287.58, 4032.5,357.00,, 1.023,-0.012, -0.0313,-1084, 704.0,,257.34, 110.1020, 33.9695,ZSNT,,,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  44,  44,  0.00,   0,   0,,   0,  0.00, 0.6, 0.4, 0.0, 0.8, 469.00, 473.00, 59185,14:29:57,26/01/16
14:30:00,26/01/16,14:29:57, 20,DESCENT,AIR,  62.4,  62.5,,17271.58, 4032.5,357.00,, 1.004,-0.008, -0.0273,-1043, 704.0, -1.143,257.34, 110.1000, 33.9691,,,,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,   0,   0,,   0,, 0.6, 0.4, 0.0, 0.8, 469.00, 474.00,,14:29:57,26/01/16
14:30:01,26/01/16,14:30:01, 20,DESCENT,AIR,  63.1,  63.3,,17259.58, 4031.5,357.00,, 1.016,-0.008, -0.0117, -976, 704.0,,257.34, 110.0980, 33.9688,,ZLXY,,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  44,  44,  0.00,  90,   0,,   0,  0.25, 0.6, 0.4, 0.0, 0.8, 471.00, 476.00, 59185,14:30:01,26/01/16
14:30:02,26/01/16,14:30:01, 20,DESCENT,AIR,  63.8,  63.9,,17247.58, 4031.5,357.00,, 1.004,-0.004, -0.0117, -892, 704.0,,257.70, 110.0960, 33.9684,,, 27.00,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.6, 0.4, 0.0, 0.6, 472.00, 478.00,,14:30:01,26/01/16
14:30:03,26/01/16,14:30:01, 20,DESCENT,AIR,  64.3,  64.5,,17235.58, 4033.0,357.00,, 1.004,-0.004, -0.0156, -835, 704.0,,257.34, 110.0940, 33.9680,ZSNT,,,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,  0.25, 0.6, 0.4, 0.0, 0.6, 474.00, 480.00, 59203,14:30:01,26/01/16
14:30:04,26/01/16,14:30:01, 20,DESCENT,AIR,  65.1,  65.3,,17227.58, 4033.0,356.00,, 0.949,-0.004, -0.0234, -757, 704.0, -1.230,257.70, 110.0920, 33.9677,,,,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.6, 0.4, 0.0, 0.6, 477.00, 483.00,,14:30:01,26/01/16
14:30:05,26/01/16,14:30:05, 20,DESCENT,AIR,  65.3,  65.3,,17219.58, 2007.0,356.00,, 0.965,-0.004,  0.0000, -666, 704.0,,257.70, 110.0900, 33.9673,,ZLXY,,268.59,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,  0.25, 0.6, 0.4, 0.0, 0.6, 477.00, 484.00, 59222,14:30:05,26/01/16
14:30:06,26/01/16,14:30:05, 20,DESCENT,AIR,  65.4,  65.5,,17203.58, 2007.0,356.00,, 0.957, 0.000, -0.0195, -684, 704.0,,257.70, 110.0880, 33.9669,,, 27.00,270.00,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.6, 0.6, 0.0, 0.6, 479.00, 485.00,,14:30:05,26/01/16
14:30:07,26/01/16,14:30:05, 20,DESCENT,AIR,  65.4,  65.5,,17195.58, 2049.0,356.00,, 0.977,-0.004, -0.0156, -696, 704.0,,257.70, 110.0860, 33.9666,ZSNT,,,270.00,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,  0.25, 0.6, 0.6, 0.0, 0.6, 479.00, 486.00, 59203,14:30:05,26/01/16
14:30:08,26/01/16,14:30:05, 20,DESCENT,AIR,  65.5,  65.5,,17179.58, 2049.0,356.00,, 0.938,-0.004, -0.0117, -704, 704.0, -1.494,257.70, 110.0840, 33.9662,,,,270.00,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.6, 0.6, 0.0, 0.6, 480.00, 486.00,,14:30:05,26/01/16
14:30:09,26/01/16,14:30:09, 20,DESCENT,AIR,  65.3,  65.1,,17167.58, 2051.5,356.00,, 0.949,-0.004, -0.0156, -749, 704.0,,257.70, 110.0820, 33.9659,,ZLXY,,270.00,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,  0.25, 0.6, 0.6, 0.0, 0.6, 480.00, 486.00, 59203,14:30:09,26/01/16
